x,y
-1.699913128683896713e-01,5.233120982461541004e-01
-9.042177129459059159e-01,-1.434524029399097067e+00
4.116048376715474300e-01,2.592378774497456018e+00
3.295886517045293895e-01,9.285558538074426549e-01
6.249212863420751107e-01,2.709969527496425279e+00
1.202709523645366652e+00,3.145927016978396829e+00
9.799156123089096670e-01,3.601244826092890428e+00
4.041544709279530911e-01,3.709634735146174478e+00
1.007681265227766021e+00,3.217771693508007846e+00
1.571345339081234582e-01,1.005647239453989927e+00
9.318086513389015613e-01,5.630088075367991607e+00
-9.765045319617154940e-02,2.721625987637458888e+00
-1.788928373478724687e+00,-2.687047692705116564e+00
-7.161459244204190222e-01,5.387292358993478469e-01
-9.550093464082494155e-01,-4.314209133563635667e-01
-4.689790819965151680e-01,-1.024775342340788764e-01
-1.489390617873243283e-01,-1.172443478441491660e-01
1.043961816449038293e-01,1.388018512931770365e+00
5.301694996940744531e-01,9.412981279046648275e-01
-1.034683026416445051e+00,5.294593341449238544e-01
-4.424845519211124678e-01,1.848530027632374839e+00
6.812386259501284069e-01,1.611399537599782050e+00
6.124381445307081062e-01,1.615774707947048583e+00
1.246827056649212340e+00,2.299076790353399069e+00
-2.343890786394138281e-01,1.881387152865376944e+00
2.231030408587066916e+00,5.590382445677031242e+00
-6.471105962038150583e-01,-1.358488263164480125e+00
-1.495080540370971933e+00,-2.294296190101853039e+00
-3.429053840986888146e-01,1.358162154775560904e+00
-1.333650831108369905e+00,-1.300800340604192584e+00
6.275152595252322385e-01,3.450355517595573129e+00
-1.191036959071850032e-01,-1.408767253350937221e+00
-1.515662514333075306e+00,-1.647308765688346055e+00
1.492796548980362126e-01,1.802427474699619836e+00
9.590493422725858697e-01,3.328144524560765927e+00
-6.160429994281211297e-01,1.015973105597016701e-01
-4.251432663041998516e-01,-3.329321568411049426e-01
-7.881735721633307268e-01,-7.385598766972039098e-01
-6.216293098806678907e-01,-9.882609745170919391e-01
-1.394457211204843450e+00,-3.107455730918178283e+00
-2.882970028259174144e-01,2.047187258586865788e+00
-1.096614556201501056e+00,-1.965281073038486870e+00
9.335648098619790669e-02,6.365673108961559246e-01
1.056616379754447443e+00,6.392731208426072342e-02
6.891687988649100038e-01,3.063142046052178102e+00
2.110764986268948984e-01,1.196232826271493854e+00
1.037055982457766534e+00,2.523133670653180616e+00
5.670418041683454868e-01,1.888748761264418929e+00
-6.472184256730337815e-01,-5.940718696403248789e-01
3.360808713686070370e-01,9.206362320967559354e-01
5.667043423598253638e-01,1.422341171943305893e+00
-3.010125552374247615e-01,8.645321079541832265e-01
5.263882603025570317e-01,3.026854228239890698e+00
-8.938995501862833093e-01,3.251563246063171597e-01
3.250876669513053652e-01,1.731771923406907110e+00
5.283083171100079189e-01,3.315855911514381305e+00
1.151294022384201365e-01,2.377972031883660797e+00
-3.321060388340121294e-01,1.685919530804159239e+00
2.203653634864365385e-01,2.462021390909962193e+00
-8.847764513839586620e-01,-2.185382448953474999e+00
-6.056326843019679274e-01,-8.933062545165679214e-02
4.990556232832409345e-01,2.460548918747566205e+00
9.441206907200307974e-01,4.489754964049208041e+00
7.904789875596746063e-01,2.173160750461641033e+00
-7.906392944251056099e-02,1.379549706374565865e+00
4.199401260224159826e-01,2.081309603745404413e+00
-6.344720416063951429e-01,-1.774600220663261840e+00
2.001818253175473017e-01,9.183007718046471979e-01
-6.371357398168260300e-01,-1.306950339270554595e+00
-1.203263793696521367e+00,7.253141130819042992e-01
2.942658968852947532e-01,2.096116324417510945e+00
-3.451850028336462817e-01,1.579984713216107561e+00
-2.138859151263309832e-01,1.073257774151374022e+00
-8.367396904621721143e-01,-2.573541445625404656e-02
1.488804632229780767e+00,5.242328485753632528e+00
4.381976723546213703e-01,1.432817309963718921e+00
-8.122380221341367612e-01,-1.606102081252164027e+00
6.187402101908454632e-01,1.452651251307639502e+00
3.566944549883573068e-02,2.199810185953427144e+00
-7.481402298363355463e-01,-3.773312178527803429e-01
-7.804594924867089833e-01,-1.324580634048307726e+00
9.260759778906265671e-01,1.610499193675108298e+00
-3.226335024931084039e-01,-1.865837252204114449e-01
3.843432591724869063e-01,2.196141983396240782e+00
-6.241826471576185087e-01,-2.048492240972289435e-01
4.740607725980532927e-01,1.398353403183440147e+00
4.399504016399872763e-01,8.955067438485050380e-01
4.686951104912785993e-01,1.508356878033294768e+00
3.957340292767426715e-01,3.346909738380960952e+00
9.948501493516339611e-01,5.462382047001520746e+00
7.547254399908824851e-01,2.800427739611972555e+00
-5.620949877956010754e-01,1.521148753946273580e+00
1.649499070554673485e+00,4.486472586639972171e+00
-4.504427520240047444e-01,-1.125727620844363175e+00
-5.835374685426216734e-01,-4.437181691416441365e-01
1.903722122945972553e-02,-1.597813204223810235e-01
8.264958737560845758e-01,3.043595398634129534e+00
4.775984004861313359e-01,2.076993105858595978e+00
-1.060370642615056092e+00,-3.183418064313499940e+00
-4.519828528371525045e-01,-8.877472892166244911e-01
9.495616409181424356e-01,4.697103270337863457e+00
2.582832365476744330e-01,9.604041840967826316e-01
2.420754129908355146e-01,1.645771966421103238e+00
-1.531169096271461472e+00,-2.433869348853287207e+00
2.938368530241096746e-02,2.270923468736918416e-01
2.713140832783616507e-01,1.819766926304297261e+00
-1.042975300138700989e+00,-1.602140792317387596e+00
-1.824231380901362831e+00,-3.329121766488634115e+00
2.189938378504284189e-01,1.298805606485289532e+00
7.885713468572618234e-01,5.707495633704442461e-01
-1.299421331319759787e+00,-3.408484984933068951e+00
-3.215066300088585960e-01,-1.587346545698687494e+00
1.332453152056552348e+00,4.768444690457528168e+00
1.576893341506392821e+00,4.602769274519041609e+00
1.098375475693789127e-01,1.187849391430332746e+00
-2.224862769948375174e+00,-3.031756544255706842e+00
1.717145185346183600e-01,2.054099319401216928e+00
9.163401342718662246e-01,3.154232987126350807e-01
2.518503462911939383e+00,4.115802325037846821e+00
1.024078637039083306e+00,3.153858609456182016e+00
7.716828706436419383e-01,3.509723284222503459e+00
-2.417220642524461616e-01,1.151964678310568591e+00
-1.408987680356499128e+00,-3.311307344118017415e+00
-7.589440384992852673e-01,-6.071464277267116794e-01
-8.343595490629269751e-01,1.701324102118167980e-01
-5.582348995029705607e-01,-2.250525090805687856e-01
7.556448890507184712e-01,1.763894969018836800e+00
1.238964669881705560e-01,6.018636000779943318e-01
-1.971665093342734654e+00,-1.910972552942644898e+00
-3.106238480379578948e-01,-1.062304712702651699e+00
1.195742996978540695e+00,2.700140559038016086e+00
8.336483810998888133e-01,3.579867462476423512e+00
1.513133912789759394e+00,3.203804231880757580e+00
-1.050556621641999255e+00,-3.999422911040021678e+00
3.970963738247302310e-01,2.125877774196002878e+00
-3.216233879302453080e-01,-5.227840630176089354e-02
-1.048512467359752121e+00,-2.709529240357996471e+00
-6.802975422445804998e-01,-1.786125999438572087e+00
-1.751091797456142629e+00,-1.997295744118144256e+00
-1.631386100094418090e+00,-1.472498770878300167e+00
1.658393447971400203e-01,1.332739236220137347e-01
-1.830812404660859261e-01,1.066567242815578798e+00
-4.407960661378504952e-01,-2.561305296001793463e-01
1.250175140516262440e+00,3.485999097889400655e+00
-3.594096433653429234e-01,1.056973511798210197e+00
5.696077047798630000e-01,5.278990774933209895e-01
-1.070680814848480766e+00,-1.770503444906412760e+00
-1.176267640852276086e+00,1.727279450387698922e+00
-4.479520273713229472e-01,-1.219909236015668696e+00
-5.532076533735551527e-01,6.266141393991300768e-02
-3.075468697851673205e-01,-7.761860585584618999e-01
3.589764582516050823e-02,1.910177255107374128e+00
1.664878465045712241e+00,4.757975033245744001e+00
-9.069471477100691237e-01,-1.598294072701326396e+00
-1.257534343606247162e+00,-1.568193829400402972e+00
4.944849096040362380e-01,2.504833059296760922e+00
1.222958189324527156e+00,4.690673504168261232e+00
1.737944463401331241e+00,4.942762035527635156e+00
-1.059610703025191336e+00,2.272934044833156975e-01
5.099948133718767984e-01,2.289975758954001517e+00
-1.783548162937555359e+00,-1.402536865786687681e+00
-6.254146827779509532e-02,1.323073793809548482e+00
-1.068787495764691453e+00,-9.442500624780976182e-01
-5.446218774644402405e-01,4.788617886340298391e-01
-1.462468187885700432e+00,-1.352059041473809842e+00
1.246670438173217210e+00,3.625832402009146360e+00
9.413482227700291638e-01,1.880125111432539020e+00
4.693935145377447493e-01,1.687559236911712723e+00
-9.356147555799064763e-01,3.427064657842306961e-01
1.669414269773743520e+00,4.432484266484054025e+00
1.058731591763522717e+00,2.320948746916482897e+00
-2.425508205558269403e-01,1.029570305099498650e-01
1.091941847096752127e+00,4.416513442515618948e+00
5.062869433691892240e-01,6.018673357716644023e-01
6.284530850356491172e-01,6.694557734196928678e-01
8.053941057444291562e-01,1.880125603962661707e+00
7.811728503915998933e-01,1.632564551251342477e+00
2.197653260464840427e-02,1.972142197270344566e+00
-1.284294646079694902e+00,-1.330565504310689873e+00
-1.014277150557388651e+00,-4.053740181481837457e-01
4.540611093450933056e-01,1.532467134134117615e+00
-4.075081032436766448e-01,9.174881294013566002e-01
3.462398084820652588e-01,1.529227385840788545e+00
-1.819187536232711455e+00,-3.632427706958608837e+00
-4.097715613460793938e-01,-6.791026934683743743e-01
-3.968091946826736716e-01,8.063890915207834187e-01
1.521675286894841550e+00,4.569746831335281811e+00
-2.773082877033207216e-01,-1.940850606569815007e-01
-6.056787139469683723e-01,7.521632886291758080e-01
1.193111653650692772e-01,1.682950241141774939e+00
1.199470135134350190e+00,3.058346211946157744e+00
2.549599556095777153e+00,4.881115256601532337e+00
-1.334888429417874889e+00,-2.856078929603729222e-01
1.750627472361504067e+00,4.826276079882224401e+00
-1.923885324611259717e+00,-2.021550682560557366e+00
1.360518896735181782e+00,2.813653962213672255e+00
1.458787284930367134e+00,4.188476680351370440e+00
1.129674149951262585e+00,4.131334061646472655e+00
-2.229581564451346587e+00,-3.247751764614000169e+00
-9.365898486695248826e-01,-8.930653612117241957e-01
1.795756580645882394e+00,3.389131233953314393e+00
4.676732410926313088e-01,3.197714065427796903e+00
1.065169253895909218e+00,3.892066840120294913e+00
6.862567062028759879e-02,4.700309505856660186e-01
3.179164969250273809e-01,-1.595478867910422593e-01
3.528158347823663332e-01,2.776017897028945747e+00
-6.039772993802595691e-01,-1.276739699415337936e+00
9.865486503244587091e-01,2.684543196471521398e+00
2.324405549741069166e+00,5.485216253088412763e+00
-1.062648310072901836e+00,1.076175251962364410e+00
-9.541862004753982607e-01,-4.693709173333402984e-01
-9.498336681038471729e-01,7.962440625509497050e-01
-8.065988055190747019e-01,-2.548230858924555586e-01
1.624760723524070194e-01,5.630784745450148066e-01
4.817349192983689243e-01,3.167044500325297385e+00
5.520080779619630507e-01,4.181671363903426197e+00
2.539042958292631602e-01,1.063341766262785759e+00
-1.202752911283470505e+00,-1.853662366861598798e+00
-1.495099459810780851e-01,1.899866376189782269e+00
-1.024243153493513692e+00,9.081039535615116343e-01
-1.240756794037806005e-01,4.201082853008263895e-01
5.000200691552005861e-01,1.386779438515452156e+00
6.756131176837695818e-02,9.672406751174784656e-01
1.312499406387704015e+00,3.328153790840292725e+00
1.365402217505457538e-01,6.071594652850921259e-01
1.062545346967216808e+00,3.627614623076735434e+00
2.887129622223115533e+00,6.650243849308885125e+00
8.283282976325320179e-01,2.196206483645488206e+00
-1.531377077757884120e+00,-1.355665244897542143e+00
-1.187843074935881482e+00,-3.032847908573685913e+00
-1.332913053121026759e-01,2.259676723292159739e+00
7.885641393407613053e-01,4.259191347536876115e+00
-3.601923549045267792e-01,9.014806256171258303e-01
6.236777037091804088e-01,1.764785230704544183e+00
-4.411404002150708381e-01,-7.934059861634342736e-01
-2.512646487353063507e-01,-3.291653436795466403e-01
-2.470416959716802419e-01,1.045437112451176986e+00
1.975586940416144355e+00,4.530875427417470291e+00
9.532443505825262120e-01,3.705326837257903350e+00
-1.350246585384423215e+00,-1.793774084633474208e+00
-1.062899283104599552e-01,1.201944793476551476e+00
1.658305006027624540e+00,5.656503548745160259e+00
1.395830286513478347e-01,1.622737161191881716e+00
2.321028301116519366e+00,4.625957273580461049e+00
2.902346735547914336e-01,1.348211985704502736e+00
2.647890948753847118e-01,-5.755481526272288040e-01
-2.679013679888492816e-01,7.088472910918528491e-01
-1.531019375097705804e-01,-1.587793837114812145e+00
-1.431292665174751511e-01,1.766744435812894753e-01
6.249590238705836631e-01,1.444240244030781106e+00
1.216338565611703615e+00,3.054669233627712810e+00
-2.924039037359350002e-01,1.477537217514285128e+00
6.114271472583295841e-01,2.002619731401417358e+00
-1.245302668503844634e+00,-1.547427511728767247e+00
1.271517199358890016e-01,-3.269260995977740780e-01
6.264977220405560931e-01,2.343570239252520171e+00
-4.928182464810533514e-02,1.656960997912256817e+00
-7.493194934767979376e-01,-1.791192103408290270e+00
6.487183831869783868e-01,1.623404255364574666e+00
1.050462261475438863e+00,4.587700055790109310e-01
1.250137731999079627e+00,4.448888081138763440e+00
5.979557644886033252e-01,2.402353657386344654e+00
1.821885497168206136e+00,2.814537192056376647e+00
-2.406424225090088853e-01,1.162411792846600234e+00
5.980180368705974026e-01,1.529148003962844893e+00
-1.528274427720511586e+00,-3.148370181139873658e+00
2.182340402398394788e-02,2.920802570239718676e+00
1.080099982669292802e-01,1.254829580541457101e+00
2.166992186956639532e+00,4.403792938580714633e+00
1.319099183595833447e+00,1.675579364355681111e+00
1.247388346693443451e+00,4.114906695293414352e+00
-9.288393186316007410e-01,-1.228576073781851852e+00
-2.516112138101273543e-01,-9.866146292865612955e-01
1.874911302837049820e-01,1.268166271224517860e+00
-1.232893427359966987e+00,-2.490216590104485039e+00
-3.859810556431286233e-01,6.537080119834924874e-01
7.671307074175830465e-01,3.427920890287922795e+00
-3.106674516479287010e-02,7.732972641543471859e-01
-8.706115055971291872e-01,-2.808682720824605128e-01
1.928749201996737828e+00,5.412089746310217997e+00
4.887879581778106775e-01,3.382411905548772246e+00
1.223029019062972858e-02,1.399809901694806458e+00
-1.251284432058453966e+00,-2.699175141734106997e+00
9.151436979105130876e-01,4.042373466285268613e+00
-2.417575938870801799e-01,1.084764712420813182e-01
-4.346827444584390743e-01,-1.247164836557105860e-01
-6.357727514716717820e-01,-2.821283838238228259e-02
1.269155939412032197e+00,3.959587255947365936e+00
-1.845743607765523819e+00,-3.183152628734703171e+00
-1.016765401397329072e+00,-1.244942052850833480e+00
8.067200246229881966e-01,2.747864379754231923e+00
3.579193389752695631e-01,6.327004485149347879e-01
5.069186735324637816e-01,3.004253764954525341e-01
-3.001290767710981799e-01,3.674843613995470992e-01
4.708013234280655768e-01,2.025133072560143521e+00
-7.038435696683952303e-01,-1.003956468551921999e+00
-6.395004815300494583e-01,-9.797872512497072250e-01
-1.960666179375106510e-01,3.344331357102240943e-01
-5.057998981467599631e-01,-1.774690568620528042e-01
4.537142547707532780e-01,1.480421302672040085e+00
2.013843161458126960e-02,8.143422280673988656e-01
-6.696811769091094435e-01,-5.095916174685033440e-01
-1.187331936466617499e+00,-2.312520694773705365e+00
1.767228126801102306e+00,2.230103976225034312e+00
-9.865624407865435375e-01,-1.697873725932353972e+00
1.263323717431809878e-01,1.288365778335534007e+00
-1.418365733656346661e+00,-4.537477440426561870e+00
-1.246525422535126104e+00,-2.706805905939974277e+00
2.589513514528039573e-01,-6.337484951594700711e-01
1.649215289337210955e+00,3.717837647355735520e+00
1.569848304560204522e+00,4.507510158933230038e+00
-4.410866047905544485e-01,4.514662303719008118e-01
-8.937117049934849566e-01,-2.640214684666616352e-01
7.718193862678931483e-01,3.994864866207587184e+00
1.360640917467545119e+00,3.585019224190316933e+00
-7.563948258708803607e-01,2.058296585087118213e-01
-6.894089907475883239e-01,5.873430180847099003e-01
1.512555323649156680e+00,2.636240064852844789e+00
-8.224709651347767991e-01,3.239636530144363036e-01
8.500032001034982798e-01,3.473895514942323182e+00
-7.107597434114393264e-01,-5.016301000729517234e-01
4.359319065346106692e-01,2.762225823696807581e+00
-1.321964246517961739e+00,-9.838914580819843048e-01
4.895605388014269699e-01,2.056908589029426526e+00
-1.033727997198457427e+00,-7.479661188523547555e-01
-1.193548142287391922e+00,-5.559956897289077826e-01
-5.128194599509446894e-01,6.293744514061673234e-01
1.260526467047097032e+00,2.136551499078251926e+00
3.461116953784110772e-01,2.542328094029138619e+00
6.030762180465357863e-02,2.126076078218847698e+00
7.933574876416924493e-01,3.391670411021498577e+00
-6.044780789055329562e-01,-3.223145897414189109e-01
1.140871505836533073e+00,3.728028933371581477e+00
-1.306181081766872643e+00,-2.316489836646854705e+00
2.044996314824174100e+00,4.996025633531179011e+00
5.018421141488917936e-01,2.137978409323707751e+00
2.248933214333312114e-01,2.292307008242380650e+00
-2.310586568616161074e+00,-4.648027861427195262e+00
4.842481736122213054e-02,2.365155434738256401e-01
-2.933683368629302728e-03,6.258908719080915617e-01
7.391248847804908761e-01,3.212038290292340115e+00
-1.084683630327592407e+00,-9.184909963901997099e-01
1.720707141305985122e+00,5.642708414772528158e+00
-1.496403995523532260e-01,1.430828435756208439e+00
3.614933655066624452e-01,1.107880427337819107e+00
-5.482578927374734956e-01,-1.515319614513196411e+00
2.521445880143734275e+00,4.608976296032475162e+00
-5.394930291555146695e-01,-8.345727489193244253e-01
1.622448369918385591e-01,2.587679722386185155e+00
1.026123998438846163e+00,3.072452506496996971e+00
2.410666029489362039e+00,6.473931715948697097e+00
9.641079158897608581e-02,-1.580060318375104966e-01
-4.483084002289691727e-01,-6.683835445406620668e-01
-2.227762054492117838e-01,-3.471407724787330951e-01
1.499580134556527111e-01,4.588466927124195127e-01
6.994128670420001193e-01,2.355774394842048647e+00
1.289441150956375515e-01,1.031757171586746624e+00
-1.011838041949795652e+00,-1.919844844713105347e+00
1.332726431148399115e-01,5.021758243491973861e-01
2.449594258671337343e-01,1.360484748525298659e+00
-4.725310182834007167e-01,-1.298922093251996923e+00
1.011426374958999119e+00,4.427901027808161416e+00
1.360619981957754909e+00,3.248995935655564438e+00
-2.291294898775715794e+00,-4.194778789754114001e+00
6.804770059749107869e-01,2.669526452792727156e+00
7.475550111888675797e-01,3.509656131898752918e+00
1.628138385163132140e+00,4.458067538609224556e+00
8.993786166109288827e-01,2.974385492745128978e+00
1.728868338785124692e+00,5.179109200582747263e+00
1.233741508164104772e+00,2.959939332116637623e+00
-8.623285291476660008e-01,-1.396343742114076303e+00
-4.486355918148168809e-01,-3.456487870764257120e-01
-6.169214636310276223e-01,-8.956497145386302927e-01
6.591103762415835288e-01,1.179310097060737972e+00
-3.106684140828115392e-01,2.030802087793060373e+00
-8.663885137968324601e-01,3.504225838248458125e-01
5.566091594361377570e-01,2.134711176461271620e+00
1.521394342545129286e+00,5.223720979159410582e+00
1.352738127460539619e-01,-2.704402550016997697e-01
-5.014401834154035287e-01,-4.696404623698978709e-01
-7.020705289995288201e-01,1.055919777431346240e+00
-1.349455925992485983e-01,1.510357002469130627e+00
8.732881558351869578e-02,9.265614985426307015e-01
2.861350647897285548e-01,1.410819868911274977e-01
7.963421030134046896e-01,3.914288977849378792e+00
2.188273631698501032e-01,2.959754106736551815e-01
-1.886602315089115356e+00,-3.537762799756528853e+00
1.065909253953495783e+00,3.082157547638511019e+00
3.169635109364777659e+00,7.318071941758435450e+00
-7.635179024100388068e-01,-3.368741217771022978e-01
-1.275709350730509062e+00,-1.194189386121059071e+00
1.412583481508545846e+00,4.225650877366917690e+00
1.808849591600505624e+00,7.163970167540670175e+00
3.460839874316614106e-01,2.154877244058633678e+00
2.151397245301252426e+00,5.318942361661891383e+00
1.919300261199293534e+00,2.789181772014922345e+00
1.019590403442396154e+00,4.040586922077382681e+00
2.603977450738634403e+00,5.694663785515552412e+00
-1.783725494875907813e+00,-1.720885315387302494e+00
1.171504485415764130e+00,3.458381262934537403e+00
-1.102477759954203496e+00,-2.543046686723606786e-01
-7.048530692787162710e-01,8.019130393803204360e-01
-1.993243010988574315e-01,2.465502212542345362e+00
-3.335386341405598976e-01,1.850310282312978005e-01
-1.913092361784653542e-02,-1.747361413291750321e-01
2.321574167222795637e+00,5.692704227838856212e+00
4.032445557802277758e-01,-1.191618727958074775e-01
-4.143518684149575804e-01,-1.515901414774046829e-01
-5.240258251160284653e-01,-5.482874807113928550e-02
-1.755093046628804498e-01,-1.838480180438289757e+00
-1.687829680389279385e+00,-1.308430305596432586e+00
2.062448195131791451e+00,4.101080272158579731e+00
-7.339510323353239940e-01,-8.819954526290033625e-01
1.922718976643811084e+00,5.075189683078338732e+00
-1.386663549265666928e+00,-1.836608860492592976e+00
-8.435102812046821885e-01,-2.633255729340346352e-01
-7.347551539276500066e-01,-5.172059571406621981e-01
4.960346801473568545e-01,2.259095782094383775e+00
8.117036118781726373e-01,1.578493834425863662e+00
-1.224342436589328287e+00,-6.331603588285896755e-01
-1.523560571331680880e+00,-2.816789123213857771e+00
-1.318538054253653447e-01,-5.121052792256800545e-01
2.887191731421330787e-01,1.335271209469073073e+00
4.823608514015435000e-01,7.899796025456848891e-01
-2.021184883575003255e+00,-6.185250730352226611e+00
1.487839729942703970e+00,5.647001332816385499e+00
-7.326331107870584503e-02,-1.512299522396087781e-02
4.138901867566939230e-01,1.696057453418066352e+00
5.421633579883650134e-01,4.186845858348885230e+00
-9.229195253537431087e-01,-2.013404143817334901e+00
1.010800349671441278e+00,2.811682936616757722e+00
1.781148381501944211e+00,4.966591198337924951e+00
4.659050306459097124e-01,2.966194460814095102e+00
-7.544505552642596369e-01,-1.790547162487061472e+00
-4.936780609425903132e-01,-1.382730661021871921e+00
2.298832951429813920e-01,2.491878612212866440e+00
1.966055179400157116e-01,1.531181064375819467e+00
1.106516404935666387e+00,1.933748120564984019e+00
